frame_path,video_id,label,attack_type,split,frame_idx
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client030_session01_mobile_video_controlled.jpg,attack_mobile_client030_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client101_session01_mobile_photo_adverse.jpg,attack_mobile_client101_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client101_session01_mobile_photo_controlled.jpg,attack_mobile_client101_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client101_session01_mobile_video_adverse.jpg,attack_mobile_client101_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client101_session01_mobile_video_controlled.jpg,attack_mobile_client101_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client111_session01_mobile_photo_adverse.jpg,attack_mobile_client111_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client111_session01_mobile_photo_controlled.jpg,attack_mobile_client111_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client111_session01_mobile_video_adverse.jpg,attack_mobile_client111_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client111_session01_mobile_video_controlled.jpg,attack_mobile_client111_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client113_session01_mobile_photo_adverse.jpg,attack_mobile_client113_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client113_session01_mobile_photo_controlled.jpg,attack_mobile_client113_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client113_session01_mobile_video_adverse.jpg,attack_mobile_client113_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client113_session01_mobile_video_controlled.jpg,attack_mobile_client113_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client114_session01_mobile_photo_adverse.jpg,attack_mobile_client114_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client114_session01_mobile_photo_controlled.jpg,attack_mobile_client114_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client114_session01_mobile_video_adverse.jpg,attack_mobile_client114_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client114_session01_mobile_video_controlled.jpg,attack_mobile_client114_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client116_session01_mobile_photo_adverse.jpg,attack_mobile_client116_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client116_session01_mobile_photo_controlled.jpg,attack_mobile_client116_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client116_session01_mobile_video_adverse.jpg,attack_mobile_client116_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client116_session01_mobile_video_controlled.jpg,attack_mobile_client116_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client118_session01_mobile_photo_adverse.jpg,attack_mobile_client118_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client118_session01_mobile_photo_controlled.jpg,attack_mobile_client118_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client118_session01_mobile_video_adverse.jpg,attack_mobile_client118_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client118_session01_mobile_video_controlled.jpg,attack_mobile_client118_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client119_session01_mobile_photo_adverse.jpg,attack_mobile_client119_session01_mobile_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client119_session01_mobile_photo_controlled.jpg,attack_mobile_client119_session01_mobile_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client119_session01_mobile_video_adverse.jpg,attack_mobile_client119_session01_mobile_video_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_mobile_client119_session01_mobile_video_controlled.jpg,attack_mobile_client119_session01_mobile_video_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client003_session01_highdef_photo_adverse.jpg,attack_print_client003_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client003_session01_highdef_photo_controlled.jpg,attack_print_client003_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client005_session01_highdef_photo_adverse.jpg,attack_print_client005_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client005_session01_highdef_photo_controlled.jpg,attack_print_client005_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client010_session01_highdef_photo_adverse.jpg,attack_print_client010_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client010_session01_highdef_photo_controlled.jpg,attack_print_client010_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client015_session01_highdef_photo_adverse.jpg,attack_print_client015_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client015_session01_highdef_photo_controlled.jpg,attack_print_client015_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client017_session01_highdef_photo_adverse.jpg,attack_print_client017_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client017_session01_highdef_photo_controlled.jpg,attack_print_client017_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client022_session01_highdef_photo_adverse.jpg,attack_print_client022_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client022_session01_highdef_photo_controlled.jpg,attack_print_client022_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client029_session01_highdef_photo_adverse.jpg,attack_print_client029_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client029_session01_highdef_photo_controlled.jpg,attack_print_client029_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client030_session01_highdef_photo_adverse.jpg,attack_print_client030_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client030_session01_highdef_photo_controlled.jpg,attack_print_client030_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client101_session01_highdef_photo_adverse.jpg,attack_print_client101_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client101_session01_highdef_photo_controlled.jpg,attack_print_client101_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client111_session01_highdef_photo_adverse.jpg,attack_print_client111_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client111_session01_highdef_photo_controlled.jpg,attack_print_client111_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client113_session01_highdef_photo_adverse.jpg,attack_print_client113_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client113_session01_highdef_photo_controlled.jpg,attack_print_client113_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client114_session01_highdef_photo_adverse.jpg,attack_print_client114_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client114_session01_highdef_photo_controlled.jpg,attack_print_client114_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client116_session01_highdef_photo_adverse.jpg,attack_print_client116_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client116_session01_highdef_photo_controlled.jpg,attack_print_client116_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client118_session01_highdef_photo_adverse.jpg,attack_print_client118_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client118_session01_highdef_photo_controlled.jpg,attack_print_client118_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client119_session01_highdef_photo_adverse.jpg,attack_print_client119_session01_highdef_photo_adverse,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/attack/hand/attack_print_client119_session01_highdef_photo_controlled.jpg,attack_print_client119_session01_highdef_photo_controlled,attack,hand,devel,115
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client003_session01_webcam_authenticate_adverse_1.jpg,client003_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client003_session01_webcam_authenticate_adverse_2.jpg,client003_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client003_session01_webcam_authenticate_controlled_1.jpg,client003_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client003_session01_webcam_authenticate_controlled_2.jpg,client003_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client005_session01_webcam_authenticate_adverse_1.jpg,client005_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client005_session01_webcam_authenticate_adverse_2.jpg,client005_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client005_session01_webcam_authenticate_controlled_1.jpg,client005_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client005_session01_webcam_authenticate_controlled_2.jpg,client005_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client010_session01_webcam_authenticate_adverse_1.jpg,client010_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client010_session01_webcam_authenticate_adverse_2.jpg,client010_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client010_session01_webcam_authenticate_controlled_1.jpg,client010_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client010_session01_webcam_authenticate_controlled_2.jpg,client010_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client015_session01_webcam_authenticate_adverse_1.jpg,client015_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client015_session01_webcam_authenticate_adverse_2.jpg,client015_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client015_session01_webcam_authenticate_controlled_1.jpg,client015_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client015_session01_webcam_authenticate_controlled_2.jpg,client015_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client017_session01_webcam_authenticate_adverse_1.jpg,client017_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client017_session01_webcam_authenticate_adverse_2.jpg,client017_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client017_session01_webcam_authenticate_controlled_1.jpg,client017_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client017_session01_webcam_authenticate_controlled_2.jpg,client017_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client022_session01_webcam_authenticate_adverse_1.jpg,client022_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client022_session01_webcam_authenticate_adverse_2.jpg,client022_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client022_session01_webcam_authenticate_controlled_1.jpg,client022_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client022_session01_webcam_authenticate_controlled_2.jpg,client022_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client029_session01_webcam_authenticate_adverse_1.jpg,client029_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client029_session01_webcam_authenticate_adverse_2.jpg,client029_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client029_session01_webcam_authenticate_controlled_1.jpg,client029_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client029_session01_webcam_authenticate_controlled_2.jpg,client029_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client030_session01_webcam_authenticate_adverse_1.jpg,client030_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client030_session01_webcam_authenticate_adverse_2.jpg,client030_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client030_session01_webcam_authenticate_controlled_1.jpg,client030_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client030_session01_webcam_authenticate_controlled_2.jpg,client030_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client101_session01_webcam_authenticate_adverse_1.jpg,client101_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client101_session01_webcam_authenticate_adverse_2.jpg,client101_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client101_session01_webcam_authenticate_controlled_1.jpg,client101_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client101_session01_webcam_authenticate_controlled_2.jpg,client101_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client111_session01_webcam_authenticate_adverse_1.jpg,client111_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client111_session01_webcam_authenticate_adverse_2.jpg,client111_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client111_session01_webcam_authenticate_controlled_1.jpg,client111_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client111_session01_webcam_authenticate_controlled_2.jpg,client111_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client113_session01_webcam_authenticate_adverse_1.jpg,client113_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client113_session01_webcam_authenticate_adverse_2.jpg,client113_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client113_session01_webcam_authenticate_controlled_1.jpg,client113_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client113_session01_webcam_authenticate_controlled_2.jpg,client113_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client114_session01_webcam_authenticate_adverse_1.jpg,client114_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client114_session01_webcam_authenticate_adverse_2.jpg,client114_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client114_session01_webcam_authenticate_controlled_1.jpg,client114_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client114_session01_webcam_authenticate_controlled_2.jpg,client114_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client116_session01_webcam_authenticate_adverse_1.jpg,client116_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client116_session01_webcam_authenticate_adverse_2.jpg,client116_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client116_session01_webcam_authenticate_controlled_1.jpg,client116_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client116_session01_webcam_authenticate_controlled_2.jpg,client116_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client118_session01_webcam_authenticate_adverse_1.jpg,client118_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client118_session01_webcam_authenticate_adverse_2.jpg,client118_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client118_session01_webcam_authenticate_controlled_1.jpg,client118_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client118_session01_webcam_authenticate_controlled_2.jpg,client118_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client119_session01_webcam_authenticate_adverse_1.jpg,client119_session01_webcam_authenticate_adverse_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client119_session01_webcam_authenticate_adverse_2.jpg,client119_session01_webcam_authenticate_adverse_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client119_session01_webcam_authenticate_controlled_1.jpg,client119_session01_webcam_authenticate_controlled_1,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/devel/real/none/client119_session01_webcam_authenticate_controlled_2.jpg,client119_session01_webcam_authenticate_controlled_2,real,none,devel,187
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client009_session01_highdef_photo_adverse.jpg,attack_highdef_client009_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client009_session01_highdef_photo_controlled.jpg,attack_highdef_client009_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client009_session01_highdef_video_adverse.jpg,attack_highdef_client009_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client009_session01_highdef_video_controlled.jpg,attack_highdef_client009_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client011_session01_highdef_photo_adverse.jpg,attack_highdef_client011_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client011_session01_highdef_photo_controlled.jpg,attack_highdef_client011_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client011_session01_highdef_video_adverse.jpg,attack_highdef_client011_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client011_session01_highdef_video_controlled.jpg,attack_highdef_client011_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client013_session01_highdef_photo_adverse.jpg,attack_highdef_client013_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client013_session01_highdef_photo_controlled.jpg,attack_highdef_client013_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client013_session01_highdef_video_adverse.jpg,attack_highdef_client013_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client013_session01_highdef_video_controlled.jpg,attack_highdef_client013_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client014_session01_highdef_photo_adverse.jpg,attack_highdef_client014_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client014_session01_highdef_photo_controlled.jpg,attack_highdef_client014_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client014_session01_highdef_video_adverse.jpg,attack_highdef_client014_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client014_session01_highdef_video_controlled.jpg,attack_highdef_client014_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client019_session01_highdef_photo_adverse.jpg,attack_highdef_client019_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client019_session01_highdef_photo_controlled.jpg,attack_highdef_client019_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client019_session01_highdef_video_adverse.jpg,attack_highdef_client019_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client019_session01_highdef_video_controlled.jpg,attack_highdef_client019_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client020_session01_highdef_photo_adverse.jpg,attack_highdef_client020_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client020_session01_highdef_photo_controlled.jpg,attack_highdef_client020_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client020_session01_highdef_video_adverse.jpg,attack_highdef_client020_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client020_session01_highdef_video_controlled.jpg,attack_highdef_client020_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client021_session01_highdef_photo_adverse.jpg,attack_highdef_client021_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client021_session01_highdef_photo_controlled.jpg,attack_highdef_client021_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client021_session01_highdef_video_adverse.jpg,attack_highdef_client021_session01_highdef_video_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client021_session01_highdef_video_controlled.jpg,attack_highdef_client021_session01_highdef_video_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client023_session01_highdef_photo_adverse.jpg,attack_highdef_client023_session01_highdef_photo_adverse,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client023_session01_highdef_photo_controlled.jpg,attack_highdef_client023_session01_highdef_photo_controlled,attack,fixed,test,120
/Users/youbin/Desktop/replay_pad/frames_1frame/test/attack/fixed/attack_highdef_client023_session01_highdef_video_adverse.jpg,attack_highdef_client023_session01_highdef_video_adverse,attack,fixed,test,120
